datetime,author,body
1223004106408833025,2020-01-30 22:04:35,"Working closely with China and others on Coronavirus outbreak. Only 5 people in U.S., all in good recovery."
1223002606664065030,2020-01-30 21:58:38,"Leaving Michigan now, great visit, heading for Iowa. Big Rally!"
1223002086364844045,2020-01-30 21:56:34,RT @WhiteHouse: LIVE: President @realDonaldTrump delivers remarks at a USMCA celebration! https://t.co/Db0GPJcPvB
1222982067799121926,2020-01-30 20:37:01,"BIGGEST TRADE DEAL EVER MADE, the USMCA, was signed yesterday and the Fake News Media barely mentioned it. They nev… https://t.co/y03mIE6R70"
1222981385520140288,2020-01-30 20:34:18,"Just landed in Michigan. Car companies, and many others, are building and expanding here. Great to see!"
1222976037165961216,2020-01-30 20:13:03,Happy birthday today to two of the very best in Congress—@RepMikeJohnson (age 48) and @RepLeeZeldin (age 40—big one… https://t.co/bzwubAvjln
1222975645447348225,2020-01-30 20:11:30,Congressman @MichaelCBurgess has done a Great job representing the people of Texas. He continues to protect your ve… https://t.co/wy6SGBCxU7
1222975359722803201,2020-01-30 20:10:22,Congressman Brian @Babin4Congress of Texas has been a strong supporter of our #MAGA Agenda. He is strong on the Sec… https://t.co/l0Q9FlFSpJ
1222973303750397953,2020-01-30 20:02:12,https://t.co/Kf24nTnc7E
1222973282418216960,2020-01-30 20:02:06,https://t.co/OWYuHqbgAj
1222973263753564160,2020-01-30 20:02:02,https://t.co/XWKEY5MIXL
1222973244644315136,2020-01-30 20:01:57,https://t.co/alTg16dgM5
